message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=3.140672, y=11.117064])";"30";"turtlesim3.sim3";"1758613521.028598062";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.274478, y=11.117064])";"30";"turtlesim1.sim1";"1758613521.028226513";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.171017, y=11.117064])";"30";"turtlesim2.sim2";"1758613521.028282798";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.155844, y=11.117064])";"30";"turtlesim2.sim2";"1758613521.012627787";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.125500, y=11.117064])";"30";"turtlesim3.sim3";"1758613521.012534599";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.259306, y=11.117064])";"30";"turtlesim1.sim1";"1758613521.012459698";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.244134, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.996129433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.110327, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.996171338";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.140672, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.996171217";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.095155, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.980800031";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.125500, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.980681839";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.228961, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.980412438";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.213789, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.965203249";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.079983, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.964034599";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.110327, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.964038432";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.095155, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.948270775";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.064810, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.948273278";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.198617, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.948176142";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.049638, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.932740247";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.079983, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.932650814";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.183444, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.932646103";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.064810, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.917060006";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.168272, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.916999376";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.034466, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.916966521";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.049638, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.900395394";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.019293, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.900384553";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.153100, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.900258887";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.034466, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.884918643";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.004121, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.884619292";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.137927, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.884261266";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.988949, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.868106110";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.019293, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.868118745";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.122755, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.868116437";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.107583, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.853359012";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.004121, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.852260086";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.973776, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.852260196";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.092410, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.836608562";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.958604, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.836597869";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.988949, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.835960146";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.973776, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.820324428";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.077238, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.820253528";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.943432, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.820266865";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.958604, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.804870480";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.928259, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.804867356";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.062066, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.804835164";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.046893, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.788542409";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.913087, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.788264268";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.943432, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.788127297";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.897915, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.772827181";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.928259, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.772641616";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.031721, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.772671920";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.016549, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.756826783";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.882742, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.756433359";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.913087, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.756352120";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.897915, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.740590038";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.867570, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.740542254";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.001376, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.740159896";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.986204, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.724823210";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.852398, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.724262153";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.882742, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.723937296";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.837225, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.708737407";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.867570, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.708406945";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.971032, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.708406898";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.955860, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.692968477";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.822053, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.692273838";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.852398, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.692021795";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.806881, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.676688547";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.837225, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.676239502";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.940687, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.676071280";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.925515, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.660565413";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.822053, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.660207602";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.791708, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.660051100";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.806881, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.644347713";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.776536, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.644301285";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.910343, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.644251828";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.895170, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.628385065";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.791708, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.628008460";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.761364, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.627954916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.776536, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.612799871";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.746191, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.612797066";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.879998, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.612517166";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.864826, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.596385251";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.731019, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.596256162";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.761364, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.596116903";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.746191, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.580494078";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.849653, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.580360839";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.715847, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.580171670";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.731019, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.565096891";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.700674, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.564027526";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.834481, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.564026214";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.819309, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.548768697";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.715847, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.548623120";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.685502, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.548196476";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.670330, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.532859969";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.700674, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.532604893";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.804136, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.532604925";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.655158, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.516056781";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.788964, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.516004873";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.685502, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.515944083";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.639985, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.500610285";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.773792, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.500372947";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.670330, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.500372986";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.624813, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.484953365";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.758619, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.484052732";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.655158, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.483984945";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.609641, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.468826604";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.743447, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.468759622";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.639985, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.468625932";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.594468, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.452504166";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.728275, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.452445428";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.624813, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.451976388";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.579296, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.437171862";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.609641, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.436657682";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.713102, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.436187609";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.697930, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.420819212";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.564124, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.420369625";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.594468, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.420369569";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.682758, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.405330366";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.579296, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.404733179";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.548951, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.404591926";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.533779, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.388228263";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.564124, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.388107613";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.667585, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.388107385";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.548951, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.372271699";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.652413, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.371914705";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.518607, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.371873991";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.533779, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.356565689";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.503434, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.356566901";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.637241, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.356566827";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.518607, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.340667408";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.622068, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.340190149";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.488262, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.340174308";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.473090, y=11.117064])";"30";"turtlesim3.sim3";"1758613520.324625806";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.606896, y=11.117064])";"30";"turtlesim1.sim1";"1758613520.324630708";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.503434, y=11.117064])";"30";"turtlesim2.sim2";"1758613520.324565709";"./src/turtle.cpp:update:260"
